X,Y
0.094009,0.499705
0.618894,0.258310
0.623123,0.577800
0.488089,0.157126
0.716697,0.906021
0.054857,0.088217
0.217417,0.670283
0.288284,0.205065
0.646563,0.753473
0.911964,0.311907
0.499484,0.269197
0.199835,0.634961
0.426995,0.510621
0.150996,0.709228
0.473615,0.829161
0.495647,0.837447
0.444213,0.621720
0.021694,0.754075
0.129237,0.994295
0.222194,0.407480
0.838346,0.716641
0.549765,0.752899
0.242403,0.704368
0.918383,0.432095
0.422022,0.520049
0.750606,0.832134
0.181266,0.465758
0.474136,0.432571
0.390981,0.430398
0.648227,0.746367
0.906902,0.371679
0.803665,0.174365
0.776377,0.105804
0.787028,0.236135
0.262013,0.968919
0.612632,0.116593
0.171648,0.585975
0.883023,0.424510
0.552626,0.512615
0.332261,0.738026
0.865643,0.452419
0.911532,0.405138
0.813921,0.593541
0.899593,0.744344
0.390501,0.786944
0.678424,0.128974
0.770111,0.861354
0.256296,0.850127
0.157715,0.913885
0.181215,0.250100
0.525770,0.773077
0.706090,0.527509
0.109855,0.285696
0.186991,0.515922
0.595011,0.806547
0.645113,0.630578
0.894064,0.832013
0.467572,0.490158
0.704450,0.974607
0.473070,0.195257
0.844705,0.126926
0.178078,0.258853
0.424989,0.457146
0.158431,0.061513
0.349818,0.111599
0.807869,0.784316
0.939483,0.826084
0.098945,0.127599
0.604100,0.487144
0.325710,0.639494
0.233374,0.429170
0.205023,0.190826
0.789159,0.496419
0.491748,0.074696
0.611298,0.623721
0.610151,0.390664
0.723350,0.614725
0.870230,0.734957
0.507561,0.799510
0.994193,0.693071
0.448353,0.766740
0.932733,0.553115
0.134364,0.601566
0.092757,0.477692
0.255115,0.352755
0.402518,0.859645
0.018526,0.793374
0.283123,0.496193
0.562185,0.222612
0.044004,0.925387
0.953411,0.347723
0.186066,0.488770
0.580695,0.829555
0.467349,0.248561
0.178684,0.831604
0.624108,0.614116
0.075913,0.917352
0.306260,0.358523
0.167517,0.912322
0.265501,0.983302
0.165015,0.711549
0.014922,0.235947
0.752683,0.888458
0.097010,0.798188
0.354502,0.974359
0.211915,0.449049
0.282060,0.527510
0.425572,0.391901
0.628443,0.739545
0.216022,0.419529
0.399343,0.883250
0.620887,0.880049
0.291712,0.443951
0.126696,0.454499
0.547218,0.290482
0.754549,0.706544
0.839860,0.687510
0.883114,0.483147
0.919577,0.831783
0.923996,0.825644
0.199799,0.287777
0.514872,0.906916
0.180867,0.454832
0.524933,0.467357
0.233319,0.701679
0.322048,0.445364
0.452477,0.778610
0.207556,0.959426
0.861929,0.997806
0.148065,0.159269
0.354672,0.162580
0.283633,0.402796
0.227011,0.681121
0.707789,0.282505
0.492279,0.672955
0.192071,0.917195
0.484146,0.076630
0.075022,0.373115
0.359342,0.564880
0.794679,0.675707
0.535396,0.270945
0.887104,0.800366
0.977541,0.844163
0.468313,0.499375
0.720898,0.810703
0.373296,0.487799
0.077161,0.530573
0.815952,0.122500
0.124638,0.109485
0.326012,0.305629
0.104295,0.398041
0.800967,0.315787
0.852545,0.374147
0.791961,0.475370
0.923002,0.604493
0.795001,0.267376
0.969261,0.533765
0.501392,0.483168
0.632036,0.702177
0.888914,0.527344
0.618019,0.742661
0.625747,0.884268
0.798281,0.455491
0.070227,0.936507
0.085799,0.834317
0.472277,0.294810
0.593762,0.755697
0.400536,0.537517
0.798013,0.345775
0.510698,0.370973
0.923482,0.169688
0.339181,0.532386
0.171581,0.542871
0.993263,0.724409
0.433762,0.969428
0.407117,0.225982
0.672119,0.465173
0.255991,0.860544
0.180771,0.870287
0.310137,0.671189
0.497726,0.220186
0.257869,0.344013
0.682636,0.602776
0.968468,0.280148
0.235832,0.613138
0.244188,0.110848
0.460584,0.392948
0.058439,0.328025
0.525007,0.599071
0.720276,0.767202
0.228087,0.803623
0.118437,0.968399
0.936445,0.744494
0.701114,0.781717
0.073895,0.354090
0.083067,0.793487
0.624145,0.432021
0.223115,0.314392
0.787655,0.422207
0.033260,0.292943
0.511339,0.468493
0.549468,0.828367
0.666306,0.737491
0.658192,0.187639
0.693365,0.140203
0.430204,0.784613
0.988851,0.897764
0.057141,0.483551
0.565486,0.513426
0.414368,0.926817
0.164520,0.910691
0.758482,0.305671
0.628109,0.995273
0.780994,0.381712
0.406863,0.275354
0.667795,0.976716
0.082208,0.490085
0.827829,0.311249
0.419415,0.657314
0.686695,0.321207
0.942987,0.357975
0.682852,0.626475
0.768914,0.087264
0.845148,0.679636
0.309869,0.304043
0.083323,0.370425
0.524745,0.442998
0.295040,0.549029
0.670878,0.958108
0.558802,0.835291
0.370853,0.401903
0.551686,0.745280
0.466799,0.800233
0.756011,0.789650
0.909646,0.432997
0.741667,0.513222
0.564643,0.885683
0.863652,0.197514
0.089003,0.620931
0.637676,0.790181
0.560784,0.661179
0.594526,0.491059
0.475797,0.820424
0.481521,0.641810
0.633122,0.251812
0.538569,0.204994
0.142764,0.160913
0.875499,0.841307
0.285964,0.281055
0.315896,0.743131
0.206032,0.057999
0.514209,0.924181
0.082848,0.583297
0.172255,0.056404
0.193067,0.146634
0.237330,0.659270
0.558278,0.545502
0.096020,0.516431
0.817565,0.285961
0.830990,0.921480
0.142475,0.385338
0.066790,0.854598
0.721503,0.766436
0.287778,0.474573
0.307434,0.031371
0.312667,0.058975
0.935137,0.163068
0.723200,0.936637
0.884336,0.362887
0.888892,0.385547
0.018178,0.428417
0.186394,0.475761
0.838827,0.063782
0.461129,0.499715
0.615621,0.908315
0.512821,0.648107
0.091192,0.544780
0.151091,0.641271
0.441771,0.070811
0.148562,0.672518
0.734148,0.555269
0.510144,0.083668
0.808149,0.454271
0.458824,0.370468
0.882549,0.584112
0.875669,0.772035
0.461888,0.343355
0.907922,0.326873
0.909016,0.652836
0.493995,0.210631
0.180521,0.948312
0.299688,0.703421
0.899486,0.145729
0.370929,0.910036
0.217171,0.948583
0.101289,0.586624
0.445295,0.483840
0.074653,0.124164
0.399319,0.693029
0.815565,0.308107
0.391949,0.386467
0.180903,0.101695
0.257597,0.852258
0.918708,0.759812
0.042704,0.392689
0.583683,0.702587
0.902854,0.128177
0.674010,0.778917
0.811710,0.429177
0.955583,0.798232
0.665831,0.633062
0.333920,0.681280
0.626967,0.089262
0.659890,0.585682
0.064462,0.501812
0.090726,0.888755
0.163299,0.716760
0.606007,0.392748
0.651623,0.318398
0.827158,0.466305
0.975152,0.440467
0.189306,0.583595
0.457829,0.211828
0.909780,0.793462
0.014616,0.907704
0.338839,0.320472
0.414400,0.607324
0.097808,0.010577
0.477510,0.782671
0.695534,0.240132
0.574437,0.391321
0.224734,0.504685
0.421548,0.263431
0.464355,0.323439
0.209215,0.496317
0.697810,0.824705
0.190231,0.957514
0.689333,0.123026
0.730665,0.905684
0.963326,0.743505
0.776835,0.670102
0.706530,0.921930
0.129615,0.363404
0.542695,0.460410
0.841705,0.782624
0.046098,0.468934
0.162968,0.506242
0.153777,0.868656
0.849930,0.220077
0.554467,0.889167
0.212502,0.295704
0.130306,0.763556
0.948471,0.848558
0.558523,0.323641
0.426725,0.805631
0.632521,0.809516
0.209856,0.605515
0.406939,0.168945
0.567901,0.803637
0.212898,0.532302
0.249414,0.704616
0.688722,0.578507
0.805979,0.117341
0.991984,0.251999
0.830007,0.159473
0.350402,0.756011
0.364953,0.772730
0.645680,0.347315
0.609259,0.431896
0.742784,0.727606
0.472590,0.341001
0.955263,0.589291
0.702351,0.137559
0.825297,0.895814
0.280324,0.632816
0.090389,0.284578
0.375638,0.735388
0.383375,0.367052
0.619465,0.356211
0.874311,0.759644
0.827990,0.302940
0.404659,0.081468
0.601796,0.347934
0.581706,0.612221
0.579861,0.596109
0.464651,0.100349
0.617224,0.399893
0.407635,0.919609
0.482147,0.206220
0.292533,0.933607
0.091629,0.804036
0.671577,0.145344
0.700034,0.685089
0.747360,0.915443
0.542752,0.207350
0.248610,0.689239
0.306431,0.719698
0.348282,0.342758
0.819742,0.513779
0.723211,0.280974
0.772694,0.214641
0.299798,0.436035
0.604542,0.466400
0.407044,0.749237
0.763390,0.926698
0.143266,0.607862
0.600013,0.853110
0.063851,0.099503
0.134321,0.545477
0.720348,0.722407
0.470660,0.256133
0.994552,0.627829
0.166329,0.335484
0.944176,0.437572
0.214027,0.627114
0.590773,0.613808
0.469192,0.781264
0.446404,0.422093
0.123792,0.082455
0.404586,0.107539
0.778949,0.517144
0.725743,0.396598
0.714165,0.259069
0.692376,0.645736
0.953580,0.760070
0.691147,0.566434
0.347811,0.289472
0.753546,0.223944
0.307748,0.780793
0.379363,0.710351
0.321113,0.146466
0.775466,0.209551
0.031006,0.528287
0.163198,0.506508
0.527370,0.685997
0.662747,0.157375
0.701406,0.345027
0.333810,0.528823
0.482183,0.905416
0.673065,0.777810
0.378090,0.403810
0.638794,0.912653
0.230632,0.638800
0.341937,0.557968
0.557585,0.341760
0.616716,0.268926
0.453446,0.150276
0.112257,0.766364
0.135342,0.732760
0.152356,0.090806
0.149313,0.351286
0.711729,0.013460
0.900508,0.008311
0.287978,0.637432
0.180822,0.410720
0.357277,0.763642
0.626161,0.370204
0.934320,0.749028
0.324335,0.783979
0.288218,0.463988
0.171034,0.447690
0.912675,0.568898
0.139369,0.815108
0.753035,0.845543
0.861574,0.583197
0.635277,0.329078
0.724248,0.246174
0.762163,0.533297
0.008122,0.736652
0.871429,0.191286
0.136565,0.133263
0.926406,0.123350
0.765956,0.559932
0.739811,0.143862
0.126114,0.370982
0.179296,0.103807
0.048858,0.600621
0.091981,0.770643
0.729680,0.393229
0.631785,0.263784
0.790497,0.759942
0.310683,0.914339
0.261833,0.306975
0.507985,0.040035
0.752834,0.548210
0.610767,0.339292
0.389424,0.226929
0.827855,0.523685
0.794352,0.062575
0.279525,0.201720
0.129842,0.131676
0.218611,0.492044
0.103765,0.051658
0.672037,0.779942
0.674981,0.514744
0.868098,0.847514
0.060784,0.968701
0.333449,0.226892
0.436763,0.226691
0.011284,0.623030
0.932122,0.438986
0.599064,0.900201
0.245176,0.101774
0.101199,0.684746
0.504717,0.343133
0.711181,0.402617
0.922419,0.563886
0.594290,0.539572
0.431736,0.143098
0.350850,0.251139
0.382974,0.590666
0.352805,0.939493
0.323554,0.946857
0.486542,0.319078
0.224080,0.075977
0.948229,0.046098
0.361904,0.933741
0.416349,0.141838
0.277861,0.054494
0.292819,0.634252
0.238605,0.203619
0.323846,0.669488
0.027550,0.049180
0.379112,0.152245
0.147324,0.637419
0.334416,0.923574
0.401551,0.423722
0.224645,0.365350
0.670917,0.302719
0.921119,0.630554
0.206513,0.615455
0.467175,0.565609
0.066544,0.098622
0.185305,0.158349
0.039982,0.183319
0.472199,0.727476
0.060460,0.613009
0.313427,0.815112
0.103654,0.564418
0.787104,0.749377
0.740254,0.758588
0.638321,0.272796
0.962348,0.535469
0.378421,0.476166
0.653474,0.084908
0.404136,0.226966
0.361925,0.133174
0.249671,0.617304
0.546928,0.327278
0.542251,0.396641
0.387564,0.224148
0.978520,0.032064
0.099325,0.516276
0.871478,0.557849
0.505269,0.387130
0.950607,0.676862
0.660115,0.357423
0.564108,0.113359
0.717744,0.252884
0.091762,0.915840
0.555816,0.682860
0.106817,0.740687
0.426804,0.216242
0.371600,0.563194
0.796653,0.661528
0.201658,0.739164
0.087404,0.415999
0.966102,0.415892
0.292655,0.354743
0.102750,0.651070
0.480203,0.080987
0.873810,0.414090
0.735983,0.568117
0.803277,0.514812
0.707306,0.549444
0.668169,0.393106
0.643541,0.351358
0.637301,0.668128
0.114955,0.084051
0.403749,0.838699
0.171661,0.962199
0.078247,0.490665
0.965482,0.714514
0.879845,0.488055
0.097317,0.429764
0.399582,0.209596
0.119143,0.337146
0.955782,0.652685
0.373233,0.337820
0.401350,0.177593
0.849365,0.473533
0.406233,0.452879
0.441444,0.291596
0.449869,0.868045
0.306511,0.704355
0.890531,0.917168
0.926398,0.688924
0.234799,0.530677
0.585246,0.850587
0.853887,0.257451
0.262548,0.518399
0.194766,0.520207
0.103850,0.963751
0.073655,0.076509
0.075994,0.988140
0.517109,0.806182
0.107136,0.415518
0.178180,0.928548
0.310083,0.680554
0.308527,0.434825
0.933462,0.497080
0.789676,0.047972
0.322975,0.488247
0.178281,0.457235
0.798271,0.465812
0.433822,0.106489
0.106581,0.560284
0.630077,0.088284
0.946274,0.030779
0.650375,0.301425
0.096492,0.042864
0.053954,0.414015
0.327691,0.885240
0.491197,0.626420
0.391134,0.024058
0.552022,0.769888
0.875246,0.096313
0.762364,0.693033
0.239283,0.152281
0.022516,0.895703
0.021142,0.701176
0.604541,0.353245
0.628135,0.630172
0.923710,0.318636
0.852424,0.615212
0.525550,0.855635
0.776141,0.139056
0.409284,0.920749
0.671005,0.341025
0.279018,0.334572
0.421049,0.398199
0.009272,0.442030
0.047173,0.179975
0.359614,0.759402
0.620987,0.387359
0.359209,0.896891
0.283146,0.756358
0.204067,0.929643
0.153172,0.359545
0.147632,0.164341
0.537423,0.196149
0.152354,0.774405
0.667414,0.017187
0.785474,0.017822
0.694101,0.680939
0.599640,0.390261
0.416598,0.106238
0.344064,0.947303
0.320773,0.465679
0.728271,0.870268
0.088863,0.450581
0.262850,0.307489
0.888937,0.468847
0.306969,0.485482
0.498631,0.770082
0.325851,0.937564
0.541379,0.692448
0.415850,0.276370
0.625162,0.872106
0.156723,0.632654
0.710661,0.115105
0.337443,0.528898
0.842348,0.813094
0.396583,0.475753
0.153902,0.164426
0.499731,0.996152
0.265310,0.393603
0.348807,0.379185
0.894442,0.549156
0.987999,0.596504
0.103641,0.590198
0.778359,0.192986
0.391611,0.773200
0.648793,0.615019
0.698698,0.367230
0.667631,0.724588
0.210127,0.656070
0.683226,0.258471
0.258536,0.328652
0.255927,0.380962
0.764889,0.796264
0.859690,0.958344
0.081395,0.317337
0.637806,0.103035
0.576642,0.913020
0.249100,0.711940
0.706683,0.027394
0.484198,0.059027
0.520824,0.597183
0.771988,0.302996
0.769013,0.090574
0.281426,0.646302
0.147207,0.102523
0.507939,0.844289
0.913244,0.314210
0.767781,0.765782
0.432873,0.177120
0.135208,0.905659
0.125973,0.997045
0.721381,0.674468
0.898998,0.450218
0.649499,0.112871
0.804790,0.322950
0.985087,0.889077
0.734953,0.808265
0.211236,0.578951
0.049313,0.810775
0.308509,0.096708
0.746746,0.917167
0.216454,0.556623
0.904553,0.828661
0.581803,0.191828
0.486379,0.435309
0.836245,0.680067
0.035610,0.929367
0.632262,0.147795
0.569690,0.168462
0.176652,0.227116
0.138408,0.238166
0.092495,0.400491
0.357094,0.402404
0.893892,0.874853
0.298380,0.592859
0.616553,0.438860
0.659626,0.179230
0.910178,0.776666
0.954507,0.756150
0.715497,0.378140
0.287909,0.640396
0.479775,0.817300
0.657141,0.645660
0.020490,0.483121
0.737990,0.875309
0.317218,0.801515
0.172827,0.371727
0.527464,0.546190
0.477097,0.597652
0.110943,0.177258
0.664536,0.229568
0.444098,0.098848
0.311299,0.494224
0.657099,0.940051
0.178355,0.644400
0.237129,0.194365
0.615658,0.174782
0.283108,0.070782
0.014344,0.196701
0.062783,0.213935
0.749215,0.824915
0.282859,0.940580
0.773368,0.578960
0.022833,0.043771
0.398086,0.612301
0.825687,0.334538
0.732549,0.504384
0.792587,0.629902
0.529233,0.259434
0.942583,0.278590
0.274126,0.466285
0.128386,0.271245
0.371853,0.590394
0.831228,0.714181
0.413786,0.549276
0.752602,0.533715
0.145662,0.862744
0.319089,0.433047
0.193461,0.397353
0.072462,0.901410
0.932881,0.083134
0.439738,0.065648
0.472712,0.266260
0.774309,0.552422
0.808896,0.647455
0.866022,0.446294
0.139299,0.785403
0.584935,0.204516
0.563568,0.360167
0.232822,0.686869
0.896507,0.441420
0.729059,0.807538
0.133059,0.247684
0.692895,0.283031
0.527381,0.723580
0.733206,0.290220
0.084208,0.703509
0.845313,0.626064
0.335290,0.916484
0.351238,0.944349
0.388705,0.579197
0.397487,0.919186
0.525430,0.725645
0.406475,0.901894
0.092743,0.766836
0.071370,0.664120
0.971977,0.560195
0.735682,0.712789
0.970890,0.609585
0.810097,0.393156
0.839991,0.680254
0.573861,0.500065
0.565642,0.277334
0.323400,0.147307
0.292268,0.501444
0.737746,0.140527
0.199710,0.588833
0.710313,0.014141
0.438553,0.253307
0.723795,0.680509
0.021764,0.745262
0.744801,0.442030
0.494675,0.370354
0.602206,0.457255
0.851259,0.830496
0.498571,0.812231
0.089596,0.495106
0.838392,0.542416
0.709031,0.751769
0.998794,0.860652
0.664230,0.663115
0.980582,0.514332
0.799774,0.171225
0.621330,0.649766
0.403960,0.089698
0.316952,0.850297
0.487881,0.327769
0.760832,0.154701
0.214996,0.542306
0.181249,0.006850
0.975832,0.412466
0.692821,0.381840
0.810937,0.511870
0.792473,0.933675
0.398146,0.379275
0.063188,0.705881
0.177960,0.082029
0.274452,0.621131
0.854960,0.817552
0.447011,0.110999
0.225804,0.090876
0.359391,0.744006
0.157875,0.854487
0.316366,0.689888
0.891416,0.244543
0.117861,0.390961
0.465289,0.926188
0.048813,0.509099
0.622916,0.868370
0.082474,0.272184
0.822944,0.295383
0.536965,0.137499
0.488472,0.886354
0.464526,0.448449
0.138470,0.647035
0.818349,0.873175
0.755599,0.852233
0.470186,0.300842
0.487771,0.876771
0.590275,0.812616
0.028765,0.266118
0.244855,0.551964
0.365347,0.306711
0.187211,0.252856
0.013965,0.264400
0.065983,0.607626
0.434325,0.429581
0.565601,0.333162
0.174854,0.276167
0.461506,0.369107
0.444594,0.246317
0.118892,0.860740
0.329719,0.491406
0.404426,0.883583
0.792040,0.167004
0.412202,0.399629
0.889513,0.624454
0.676817,0.244778
0.272511,0.960260
0.397206,0.398060
0.929635,0.900259
0.107710,0.405499
0.358366,0.636083
0.357061,0.703979
0.037974,0.122832
0.229290,0.672300
0.745185,0.627424
0.027932,0.078519
0.568430,0.161468
0.612844,0.846360
0.718044,0.434346
0.090882,0.812130
0.532044,0.156522
0.793476,0.422770
0.835049,0.432838
0.775540,0.404710
0.621593,0.848743
0.174879,0.225382
0.281842,0.365989
0.273036,0.826838
0.297478,0.276298
0.178331,0.774914
0.547468,0.221318
0.987783,0.493791
0.668270,0.290595
0.584829,0.242730
0.235927,0.707411
0.679752,0.264117
0.313957,0.319884
0.878819,0.440049
0.704499,0.818887
0.546028,0.518137
0.967962,0.752783
0.503981,0.853071
0.795314,0.474273
0.025822,0.627404
0.334992,0.277697
0.182047,0.650813
0.042024,0.604708
0.509405,0.291197
0.025472,0.852445
0.379588,0.319021
0.022359,0.654456
0.189561,0.872066
0.518016,0.647411
0.293088,0.793413
0.590026,0.582135
0.259220,0.550137
0.238558,0.070573
0.448017,0.225236
0.140874,0.027904
0.121167,0.677412
0.413186,0.196672
0.844533,0.686184
0.051758,0.406207
0.164562,0.413624
0.099844,0.581399
0.503844,0.496233
0.978251,0.734171
0.566991,0.061156
0.261814,0.644269
0.232862,0.135472
0.123245,0.623623
0.876356,0.096907
0.546822,0.102965
0.045659,0.140469
0.559281,0.781211
0.489293,0.224266
0.400999,0.287355
0.918677,0.345241
0.594856,0.209618
0.726943,0.924223
0.197166,0.255883
0.468797,0.636472
0.937841,0.360156
0.270570,0.900294
0.877063,0.505714
0.371308,0.653664
0.103284,0.142867
0.702273,0.705775
0.407289,0.831096
0.720072,0.403383
0.946866,0.988901
0.471261,0.616228
0.327275,0.426416
0.701954,0.931295
0.436217,0.618782
0.805241,0.940561
0.577021,0.492345
0.573183,0.334599
0.435916,0.837126
0.785873,0.914396
0.488121,0.295841
0.815160,0.226409
0.996653,0.330619
0.411066,0.566550
0.632880,0.442925
0.287223,0.435407
0.333912,0.052720
0.824991,0.128599
0.860520,0.392868
0.930965,0.517088
0.550499,0.943911
0.818801,0.372204
0.736583,0.109276
0.328736,0.355482
0.586526,0.781979
0.240215,0.284892
0.444046,0.719065
0.909073,0.211911
0.698679,0.400326
0.943837,0.624461
0.754792,0.598184
0.485168,0.704128
0.906280,0.873277
0.259711,0.159446
0.563908,0.955609
0.221376,0.797421
0.923816,0.940506
0.991934,0.234683
0.927755,0.799903
0.214127,0.345139
0.919807,0.574876
0.257821,0.840180
0.892730,0.722854
0.860153,0.736009
0.649899,0.283674
0.409388,0.590484
0.116850,0.623864
0.818908,0.788569
0.616203,0.468425
0.297769,0.659909
0.862557,0.229083
0.318840,0.534488
0.431649,0.071066
0.841931,0.540970
0.588288,0.363190
0.778212,0.222585
0.552059,0.559615
0.387711,0.323106
0.237152,0.502209
0.297665,0.138684
0.823747,0.295036
0.388798,0.360229
0.208254,0.096499
0.430334,0.581988
0.733073,0.777098
0.659277,0.685102
0.734984,0.697784
0.997451,0.039817
0.081232,0.038323
0.939215,0.503596
0.070518,0.514150
0.323083,0.649537
0.959541,0.342404
0.702503,0.342384
0.420812,0.216899
0.245739,0.259798
0.577119,0.876972
0.882957,0.547093
0.879092,0.600624
0.697246,0.328842
0.631296,0.800377
0.029903,0.339043
0.174142,0.435256
0.771610,0.372698
0.707637,0.749666
0.802338,0.260745
0.823299,0.537921
0.457520,0.356331
0.257785,0.385727
0.825359,0.540159
0.104647,0.981441
0.339533,0.610476
0.890628,0.479889
0.519336,0.110965
0.505501,0.624197
0.522062,0.456665
0.148138,0.749488
0.773749,0.115417
0.232221,0.717410
0.912051,0.120879
0.334398,0.877119
0.891422,0.244937
0.041126,0.180917
0.516818,0.914801
0.910216,0.899286
0.932717,0.912013
0.083652,0.709522
0.542471,0.737282
0.145757,0.956695
0.146512,0.499163
0.921204,0.357195
0.145594,0.622309
0.082983,0.165955
0.276724,0.921923
0.886460,0.546066
0.976464,0.745397
0.804910,0.847431
0.869789,0.267859
0.295240,0.168602
0.097371,0.200278
0.095827,0.528909
0.741818,0.922894
0.988209,0.821635
0.597005,0.270031
0.314168,0.461447
0.456415,0.023640
0.553163,0.959087
0.816157,0.248882
0.351695,0.405246
0.408094,0.569359
0.517933,0.061475
